img_path,table_mask,original_height,original_width,hasTable,table_count,table_bboxes
./resized_dilated/generator/GM004-241MU009-C99-40000_Z01_20210326(1).png,data/generator_masked/dilated/masks_generator/table/GM004-241MU009-C99-40000_Z01_20210326(1).png,1024,1024,1,1,"[[369, 180, 526, 513], [367, 550, 542, 685], [529, 550, 745, 637], [372, 686, 899, 866]]"
./resized_dilated/generator/GM004-241MU009-C99-40000_Z01_20210326(2).png,data/generator_masked/dilated/masks_generator/table/GM004-241MU009-C99-40000_Z01_20210326(2).png,1024,1024,1,1,"[[368, 189, 525, 513], [369, 556, 536, 688], [519, 552, 731, 638], [371, 684, 890, 862]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(0).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(0).png,1024,1024,1,1,"[[31, 716, 980, 875], [36, 881, 980, 915], [32, 920, 978, 996]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(10).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(10).png,1024,1024,1,1,"[[115, 134, 938, 405], [109, 454, 936, 521]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(100).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(100).png,1024,1024,1,1,"[[94, 109, 946, 854]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(101).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(101).png,1024,1024,1,1,"[[93, 115, 947, 861]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(102).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(102).png,1024,1024,1,1,"[[89, 110, 949, 816]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(103).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(103).png,1024,1024,1,1,"[[90, 107, 950, 856]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(104).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(104).png,1024,1024,1,1,"[[87, 112, 956, 796]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(105).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(105).png,1024,1024,1,1,"[[90, 114, 961, 835]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(106).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(106).png,1024,1024,1,1,"[[92, 109, 947, 753]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(107).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(107).png,1024,1024,1,1,"[[90, 109, 947, 834]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(108).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(108).png,1024,1024,1,1,"[[92, 112, 947, 860]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(109).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(109).png,1024,1024,1,1,"[[93, 111, 962, 845]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(110).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(110).png,1024,1024,1,1,"[[93, 109, 946, 802]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(111).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(111).png,1024,1024,1,1,"[[92, 110, 951, 764]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(112).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(112).png,1024,1024,1,1,"[[93, 116, 950, 861]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(113).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(113).png,1024,1024,1,1,"[[90, 108, 945, 735]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(114).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(114).png,1024,1024,1,1,"[[93, 108, 950, 800]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(115).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(115).png,1024,1024,1,1,"[[92, 109, 952, 800]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(116).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(116).png,1024,1024,1,1,"[[86, 106, 952, 862]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(117).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(117).png,1024,1024,1,1,"[[93, 111, 953, 809]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(118).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(118).png,1024,1024,1,1,"[[84, 96, 950, 675]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(119).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(119).png,1024,1024,1,1,"[[89, 115, 946, 816]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(120).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(120).png,1024,1024,1,1,"[[94, 112, 945, 879]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(121).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(121).png,1024,1024,1,1,"[[87, 106, 956, 610]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(122).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(122).png,1024,1024,1,1,"[[91, 114, 945, 858]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(123).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(123).png,1024,1024,1,1,"[[91, 107, 947, 835]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(124).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(124).png,1024,1024,1,1,"[[93, 111, 942, 839]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(125).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(125).png,1024,1024,1,1,"[[95, 107, 947, 859]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(126).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(126).png,1024,1024,1,1,"[[89, 114, 950, 820]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(127).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(127).png,1024,1024,1,1,"[[93, 112, 954, 840]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(128).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(128).png,1024,1024,1,1,"[[92, 112, 946, 838]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(129).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(129).png,1024,1024,1,1,"[[88, 107, 945, 820]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(130).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(130).png,1024,1024,1,1,"[[90, 112, 945, 835]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(131).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(131).png,1024,1024,1,1,"[[92, 112, 947, 844]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(132).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(132).png,1024,1024,1,1,"[[91, 106, 946, 879]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(133).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(133).png,1024,1024,1,1,"[[90, 111, 946, 862]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(134).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(134).png,1024,1024,1,1,"[[91, 111, 945, 876]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(135).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(135).png,1024,1024,1,1,"[[86, 104, 953, 843]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(136).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(136).png,1024,1024,1,1,"[[94, 115, 947, 730]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(137).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(137).png,1024,1024,1,1,"[[89, 109, 946, 859]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(138).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(138).png,1024,1024,1,1,"[[90, 108, 946, 854]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(139).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(139).png,1024,1024,1,1,"[[94, 114, 947, 673]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(140).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(140).png,1024,1024,1,1,"[[94, 106, 946, 898]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(141).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(141).png,1024,1024,1,1,"[[95, 115, 950, 858]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(142).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(142).png,1024,1024,1,1,"[[91, 115, 943, 880]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(143).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(143).png,1024,1024,1,1,"[[92, 110, 946, 862]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(144).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(144).png,1024,1024,1,1,"[[93, 112, 953, 832]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(145).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(145).png,1024,1024,1,1,"[[94, 112, 949, 734]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(146).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(146).png,1024,1024,1,1,"[[90, 109, 947, 820]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(147).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(147).png,1024,1024,1,1,"[[92, 114, 947, 859]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(148).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(148).png,1024,1024,1,1,"[[93, 113, 947, 858]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(149).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(149).png,1024,1024,1,1,"[[85, 97, 955, 636]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(15).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(15).png,1024,1024,1,1,"[[43, 280, 931, 586]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(150).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(150).png,1024,1024,1,1,"[[92, 114, 943, 652]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(151).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(151).png,1024,1024,1,1,"[[95, 114, 947, 859]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(152).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(152).png,1024,1024,1,1,"[[94, 114, 943, 876]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(153).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(153).png,1024,1024,1,1,"[[90, 104, 948, 840]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(154).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(154).png,1024,1024,1,1,"[[95, 111, 945, 816]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(155).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(155).png,1024,1024,1,1,"[[91, 112, 950, 837]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(156).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(156).png,1024,1024,1,1,"[[94, 112, 946, 830]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(157).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(157).png,1024,1024,1,1,"[[92, 109, 945, 855]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(158).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(158).png,1024,1024,1,1,"[[94, 104, 950, 613]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(159).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(159).png,1024,1024,1,1,"[[91, 112, 947, 784]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(160).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(160).png,1024,1024,1,1,"[[90, 106, 953, 769]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(161).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(161).png,1024,1024,1,1,"[[94, 111, 948, 843]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(162).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(162).png,1024,1024,1,1,"[[90, 111, 950, 844]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(163).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(163).png,1024,1024,1,1,"[[91, 112, 948, 820]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(164).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(164).png,1024,1024,1,1,"[[89, 114, 947, 550]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(165).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(165).png,1024,1024,1,1,"[[91, 109, 946, 858]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(166).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(166).png,1024,1024,1,1,"[[92, 112, 946, 831]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(167).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(167).png,1024,1024,1,1,"[[88, 106, 947, 837]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(168).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(168).png,1024,1024,1,1,"[[93, 109, 946, 771]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(169).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(169).png,1024,1024,1,1,"[[86, 110, 955, 456]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(17).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(17).png,1024,1024,1,1,"[[156, 107, 835, 606]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(170).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(170).png,1024,1024,1,1,"[[90, 109, 950, 843]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(171).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(171).png,1024,1024,1,1,"[[86, 109, 955, 834]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(172).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(172).png,1024,1024,1,1,"[[92, 111, 950, 832]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(173).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(173).png,1024,1024,1,1,"[[96, 116, 950, 838]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(174).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(174).png,1024,1024,1,1,"[[78, 112, 948, 835]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(175).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(175).png,1024,1024,1,1,"[[93, 109, 945, 831]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(176).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(176).png,1024,1024,1,1,"[[85, 101, 952, 845]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(177).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(177).png,1024,1024,1,1,"[[93, 114, 955, 389]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(178).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(178).png,1024,1024,1,1,"[[86, 112, 945, 890]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(179).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(179).png,1024,1024,1,1,"[[91, 145, 945, 875]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(180).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(180).png,1024,1024,1,1,"[[92, 105, 952, 780]]"
./resized_dilated/generator/Tag Numbering_GM004-EN-SPE-000-00001_B06(181).png,data/generator_masked/dilated/masks_generator/table/Tag Numbering_GM004-EN-SPE-000-00001_B06(181).png,1024,1024,1,1,"[[100, 118, 943, 835]]"
